name,count,mean,std,min,25%,50%,75%,max,robustness_bin
alpha_lon_accel_max,1.0,7.779991186927305,nan,7.779991186927305,7.779991186927305,7.779991186927305,7.779991186927305,7.779991186927305,0
alpha_lon_brake_max,1.0,9.326209594130603,nan,9.326209594130603,9.326209594130603,9.326209594130603,9.326209594130603,9.326209594130603,0
alpha_lon_brake_min,1.0,3.5605783332201497,nan,3.5605783332201497,3.5605783332201497,3.5605783332201497,3.5605783332201497,3.5605783332201497,0
response_time,1.0,0.08306864447313292,nan,0.08306864447313292,0.08306864447313292,0.08306864447313292,0.08306864447313292,0.08306864447313292,0
alpha_lon_accel_max,0,0,0,0,0,0,0,0,1
alpha_lon_brake_max,0,0,0,0,0,0,0,0,1
alpha_lon_brake_min,0,0,0,0,0,0,0,0,1
response_time,0,0,0,0,0,0,0,0,1
alpha_lon_accel_max,17.0,5.437506812652773,3.2298988730838816,0.07779991186927293,1.722386458904799,7.537091989782772,7.703627709803317,8.199046684342889,2
alpha_lon_brake_max,17.0,9.438219354806272,1.7067738043413625,6.445047173901182,8.856144302040597,9.32663623412725,9.572700517080484,13.070454444544499,2
alpha_lon_brake_min,17.0,4.304317776611051,1.0148761850340409,3.0423617962952387,3.5893034040626013,3.6274968807154435,5.469137010892184,5.9756057833322025,2
response_time,17.0,0.10625021913624912,0.09757505975685829,0.050330686444731335,0.05460627815208429,0.06779284298224203,0.1047854883573592,0.4286816576029788,2
alpha_lon_accel_max,236.0,6.948327617229253,2.1266444791813113,0.007845684871686381,7.287667077472628,7.7479749965186135,7.835554791567685,9.977799911869273,3
alpha_lon_brake_max,236.0,9.385557307601172,1.0909026195951774,6.033262095941305,9.173115772418134,9.333844270483088,9.493287175874517,14.339503605399115,3
alpha_lon_brake_min,236.0,3.7942613682218647,0.6228850088381612,2.2295934790190133,3.543506467915428,3.5745229316075915,3.726113576131042,5.9756057833322025,3
response_time,236.0,0.11603966467274834,0.10353033790413557,0.05029885962748845,0.06296486943719767,0.08314521639221242,0.12844808189887755,0.8134524693842133,3
alpha_lon_accel_max,405.0,6.706929276957763,2.488861988161304,0.008264256754483557,6.638752368637966,7.713772786131817,7.9668163922582815,9.978000523089566,4
alpha_lon_brake_max,405.0,9.535039931893524,1.5308514447246617,6.023432313372577,9.061956196038311,9.332383690629095,9.740965350251447,14.881499490335463,4
alpha_lon_brake_min,405.0,3.8245038359073424,0.7600773638297946,2.0156057833322016,3.497727312601503,3.6026107940853134,3.9670215305755225,5.992204864837824,4
response_time,405.0,0.20290961726474627,0.17125465579628515,0.050330686444731335,0.10140786893228933,0.16663313522502146,0.2459493544430228,1.3858070650010528,4
alpha_lon_accel_max,684.0,6.857759706472737,2.4682940563947167,0.009061873872734522,6.353496542111235,7.7074897302117655,8.324086323426101,9.993336187697253,5
alpha_lon_brake_max,684.0,9.534509210046894,1.7577421520059693,6.033262095941305,8.72222429590259,9.328547992603756,10.032937718444524,14.999985854426725,5
alpha_lon_brake_min,684.0,3.639349409022964,0.7663946746992062,2.015,3.278250913464399,3.5477744701607357,3.8509925257031976,5.996586652969791,5
response_time,684.0,0.36515314205587224,0.32916639102627193,0.050330686444731335,0.17846627187755554,0.2927736849719944,0.437448562527809,3.3605292873879646,5
alpha_lon_accel_max,532.0,6.737890602127834,2.569790602898488,0.0015502575291262944,5.622618070645945,7.554731221890014,8.402278362223846,9.998465122012762,6
alpha_lon_brake_max,532.0,9.795238350364347,1.982009646678395,6.0141512657712175,8.649969493689316,9.45010927462785,10.690456677662615,14.991277308494775,6
alpha_lon_brake_min,532.0,3.623064886495844,0.8119471473011008,2.011247933561697,3.174211792602467,3.550043644674729,4.014349888773902,5.997864808924115,6
response_time,532.0,0.6462063495607208,0.4877111851623163,0.11008842638325854,0.4028080715808572,0.5223166324113125,0.6739737723998744,3.8654032834739787,6
alpha_lon_accel_max,64.0,7.238879870875095,2.298348856984857,0.07779991186927404,6.624019460950734,7.778836970562455,8.955635431686378,9.959450632426226,7
alpha_lon_brake_max,64.0,9.847061417433887,2.317563555713936,6.033262095941305,8.45843799810699,9.568231121220382,11.179187259771869,14.943262095941307,7
alpha_lon_brake_min,64.0,3.786826667457667,0.9311471062637111,2.136949506175277,3.1259665082132773,3.567500180729083,4.297409502069354,5.975605783332202,7
response_time,64.0,0.9004641929176971,0.5738864585990329,0.5144315983796149,0.6282709089298932,0.7255459639575899,0.8634182411736585,4.025573695495191,7
alpha_lon_accel_max,48.0,7.215080578777992,1.8241804640405666,1.4885001504905249,6.1272150503246285,7.469334799995865,8.641748780579734,9.977799911869273,8
alpha_lon_brake_max,48.0,9.151881261339849,1.7950751629366266,6.033262095941306,8.088620166651406,9.076838268348133,9.989431503113437,14.943262095941307,8
alpha_lon_brake_min,48.0,3.8750147814383573,0.8897301468381296,2.0156057833322016,3.242934317220821,3.8011734449837755,4.443946865771625,5.926252157417888,8
response_time,48.0,0.8940940638149271,0.31129034307123554,0.4853369722757396,0.7209226305665497,0.8168152155537862,0.9638899910884831,2.4889179270376136,8
alpha_lon_accel_max,48.0,6.667908736488145,2.2844186029047053,1.2846243588357809,5.236815663866169,7.340070779481035,8.149954777805242,9.977799911869273,9
alpha_lon_brake_max,48.0,9.388855961011194,2.2928181897125635,6.033262095941306,7.559759721276776,9.275789546823905,10.581887349909843,14.052138927676008,9
alpha_lon_brake_min,48.0,3.626475004358305,0.9452783251000069,2.0156057833322016,3.0366144211735224,3.5039158489915696,4.245740058565396,5.97498445747238,9
response_time,48.0,1.030596051910382,0.49091688499360353,0.5522393775802364,0.7557882878129999,0.8270260826126399,1.0791148402286312,2.5490647539556703,9
alpha_lon_accel_max,42.0,6.875364626144881,2.344967851074621,1.1943570944036217,5.882608034934398,7.146342861618448,8.70937759320369,9.737874171819275,10
alpha_lon_brake_max,42.0,9.186956607739635,2.2985865186429733,6.033262095941305,7.675376490041615,8.91781411778408,10.375545939964482,14.943262095941305,10
alpha_lon_brake_min,42.0,3.742895412624293,0.8112952286226304,2.2952434469547454,3.129392881105006,3.7471556105648514,4.26781561843928,5.9756057833322025,10
response_time,42.0,1.0727120746008763,0.4889767615911422,0.5336414778472646,0.8031012920591728,0.8861433398631201,1.1705762547696001,2.84082621889052,10
alpha_lon_accel_max,35.0,6.992602420710748,2.5576386799080657,0.4465795471440759,5.462229803958577,7.734241073735224,8.970731778007469,9.977799911869273,11
alpha_lon_brake_max,35.0,9.136169163959163,2.3370025363661466,6.033262095941305,7.150051709817477,9.102756091682906,10.634697411471516,13.236068130195875,11
alpha_lon_brake_min,35.0,3.58524949843932,1.0967636248885808,2.0156057833322016,2.7138962091823413,3.4128401444600343,4.351727693047759,5.820139575442934,11
response_time,35.0,1.1043844848817959,0.6131716540502243,0.6494447094962632,0.7878251542692978,0.9300634975339568,1.079733159296035,3.5928570937434268,11
alpha_lon_accel_max,31.0,7.5172939968074,2.2807961949088003,0.6010098963861998,6.529791078256702,7.860731245324325,9.09925299986839,9.977799911869273,12
alpha_lon_brake_max,31.0,9.55102065760776,2.225116182667764,6.033262095941306,7.928552422734846,9.831755542782016,11.183394461245593,14.943262095941307,12
alpha_lon_brake_min,31.0,3.6891344338294285,1.0893098703058937,2.0156057833322016,2.997243054770534,3.4988702397755214,4.176838439750976,5.994691370108923,12
response_time,31.0,1.066327055277649,0.5643048036814118,0.5922959580341969,0.7775506039486165,0.9303072761528032,1.0786572029888915,3.127162108734276,12
alpha_lon_accel_max,29.0,7.50887428859072,2.176499645724202,0.07935692254255611,7.256317452802392,8.016727043075841,8.709582658913744,9.977799911869273,13
alpha_lon_brake_max,29.0,9.148829428853338,2.077609013249505,6.033262095941306,8.039136719683935,9.066798546103293,10.305539412715152,13.21861069610616,13
alpha_lon_brake_min,29.0,3.759705097895321,1.0006042116882081,2.0156057833322016,3.1663387071853832,3.704763966872755,4.337236544740051,5.883717349425175,13
response_time,29.0,1.1527084705961093,0.7916476655778842,0.6546702374770856,0.8633816428340754,0.9441835203256392,1.1320323160559636,4.950830686444731,13
alpha_lon_accel_max,26.0,7.0977029177014135,2.940109189381653,0.22024299686996707,5.378050527649382,8.436672420831759,9.2780256161202,9.977799911869273,14
alpha_lon_brake_max,26.0,10.177573260110533,2.236109987634121,6.703767065942763,9.384338573073766,9.606687142103315,10.949084580384742,14.943262095941307,14
alpha_lon_brake_min,26.0,3.872244831814201,1.0178208680503396,2.0156057833322016,3.181381863707122,3.827487841459839,4.37441743890224,5.9756057833322025,14
response_time,26.0,1.3289830330842776,0.8850720732425071,0.7065469497880961,0.8604415027914266,0.9522860238557362,1.3048060788501998,4.72543199729137,14
alpha_lon_accel_max,25.0,6.546157298479922,2.628903551898155,0.7131642187346177,4.685092120867688,6.296915650011218,9.406284326075724,9.977799911869273,15
alpha_lon_brake_max,25.0,9.267277884752346,1.7028420832666198,6.033262095941306,7.994500232919232,9.439290884604725,10.58289064181698,12.575360472588253,15
alpha_lon_brake_min,25.0,3.334294239382599,0.9128650163694803,2.0156057833322016,2.6007464355111467,3.4427730300777264,3.9906142394554247,5.4603451521685535,15
response_time,25.0,1.2755304140323034,0.6644347641616003,0.7466147162643505,0.9359095932073284,1.0944933032181894,1.3191598601253445,3.886242244089381,15
alpha_lon_accel_max,20.0,6.4986058412114485,2.9082975923298737,0.36702676565318704,4.334461505563551,7.01705354059267,9.504889621019872,9.977799911869273,16
alpha_lon_brake_max,20.0,10.231450168625361,2.271094647325961,6.033262095941306,9.006255767906291,10.066003236740624,11.827605204529144,14.872329081559682,16
alpha_lon_brake_min,20.0,3.804408964956992,1.243377379178833,2.0156057833322016,3.091468745215156,3.336945770552857,5.086885208803908,5.991575948194472,16
response_time,20.0,1.4673878073732305,0.9599242432694006,0.7168167192174384,0.8794008616486891,1.2509086940302563,1.5006164934929598,4.974092255292222,16
alpha_lon_accel_max,30.0,6.86759705342442,2.9178011434638362,0.5122256994575779,4.747038113727651,7.931523769737535,9.141609790949554,9.977799911869273,17
alpha_lon_brake_max,30.0,9.83253797807337,2.2689333538124368,6.033262095941306,8.45122126135161,9.195171847594317,11.099266289534501,14.943262095941307,17
alpha_lon_brake_min,30.0,3.7984085164541797,0.9780662734592896,2.0156057833322016,3.315651743825064,3.5915399415661877,4.375924260562672,5.9756057833322025,17
response_time,30.0,1.4584984550024191,0.9091410309294217,0.7659527506883357,0.9611356745521148,1.137131304937106,1.6048531109017519,4.602772888428996,17
alpha_lon_accel_max,19.0,6.755745144265385,2.4977230418022356,1.223800371293983,4.986061236285746,6.660711588393501,9.244557540609733,9.977799911869273,18
alpha_lon_brake_max,19.0,9.050964803206455,1.9195034508913444,6.033262095941305,8.08149698883396,8.883325893218416,9.965170654570661,12.760068182289471,18
alpha_lon_brake_min,19.0,3.2880002626550335,1.064389519002404,2.0156057833322016,2.6472457943274987,3.0547171558025785,3.7248231464166457,5.927580675906213,18
response_time,19.0,1.3109080156132047,0.6690864836484794,0.6538545048361589,0.915328428655815,1.1387956781108628,1.394467261602518,3.6403341441264314,18
alpha_lon_accel_max,22.0,7.228476512885282,2.3982849164399127,1.8958150799153812,5.818303703108705,7.915638439789949,9.212839942033956,9.977799911869273,19
alpha_lon_brake_max,22.0,9.14261480114544,1.998708434264214,6.0,8.185528385207206,8.879367286701147,10.153404542609403,13.711002188681226,19
alpha_lon_brake_min,22.0,3.699084745261302,1.0119202456886465,2.1371926990804715,2.978750435812707,3.725082634248357,4.260331197871891,5.9756057833322025,19
response_time,22.0,1.256890653165276,0.42344432977387914,0.8391902721369209,1.0180021564654385,1.1261913332177786,1.277573930909885,2.650284037230157,19
alpha_lon_accel_max,16.0,7.395352695113732,1.7410865312942663,3.4992732476588033,6.4325992376388665,7.277067895264738,8.787375642950222,9.885809473560004,20
alpha_lon_brake_max,16.0,10.741743164641141,2.1614806263656283,6.033262095941306,9.618939832202157,10.424376348999344,11.951798143655934,14.943262095941305,20
alpha_lon_brake_min,16.0,3.6169860929628457,0.855401410573981,2.2595935331266763,3.116074216364446,3.464285003532833,4.1803955667785795,5.424524462129949,20
response_time,16.0,1.2435143015880366,0.383819948126476,0.9074168660016968,1.0202752961539865,1.108899310660827,1.3133184538993712,2.362811981411214,20
alpha_lon_accel_max,671.0,7.464473322937188,2.144028063291307,0.6107734939610321,6.2035591726549,7.920641867182259,9.23667385232141,9.997622028471048,21
alpha_lon_brake_max,671.0,9.984552792962763,2.533416742080075,6.014417677425091,7.899348095293861,9.856032630950631,11.651894940615225,14.944652947801618,21
alpha_lon_brake_min,671.0,3.6303535141899546,1.1041088209814647,2.0151870304479638,2.7290339515017186,3.499247408240456,4.419900183971375,5.9866487856885175,21
response_time,671.0,2.3307099083246,1.1091742164094016,0.7645766744609869,1.433179909531221,2.027715884958305,2.977378678863011,4.9563369349240896,21
